"";"kolarstwo1";"kolarstwo2";"kolarstwo3";"kolarstwo4";"muzyka1";"muzyka2";"muzyka3";"muzyka4";"Pi³kaNo¿na1";"Pi³kaNo¿na2";"Pi³kaNo¿na3";"Pi³kaNo¿na4";"SprzêtElektroniczny1";"SprzêtElektroniczny2";"SprzêtElektroniczny3";"SprzêtElektroniczny4";"Szachy1";"Szachy2";"Szachy3";"Szachy4"
"prehistoryczny";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"premedytacja";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"premiera";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0
"presign";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"prezentacja";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"prezentowaæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"prezes";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"prezydent";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"prêdkoœæ";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"problem";0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;1;1;0;0;1
"problematyczny";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"procedura";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"procent";0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"proces";0;1;0;1;0;0;3;2;0;0;0;0;0;0;2;0;0;0;1;1
"procesor";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"producent";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"produkcja";0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"produkcyjny";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"produkowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"produkt";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"profesjonalista";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"profesjonalny";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"program";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"progresja";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"projekt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"promieñ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
"promowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"proporcja";0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"proskrypcyjny";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"prosta";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"prostok¹t";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"prostszy";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"prostu";0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
"prosty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"prowadz¹c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"prowadzenie";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"prowadziæ";1;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
"prowokowaæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"próbowaæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"próbuj¹c";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"próg";0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"prymitywny";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"prysn¹æ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"prywatny";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"przeanalizowaæ";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"przebieg";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"przebiegn¹æ";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"przebywaæ";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"przechodziæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"przeci¹gn¹æ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"przeci¹¿enie";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przecie¿";0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0
"przeciêtny";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przecinek";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przeciw";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"przeciwleg³y";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"przeciwnik";0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;1;0;3;0
"przeciwny";0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;1;0
"przeciwstawny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"przeczytaæ";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przedmiot";0;0;0;0;0;1;9;1;0;0;0;0;0;0;1;0;0;0;0;2
"przedostatni";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"przedstartowy";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przedstawiaæ";0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"przedstawiciel";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przedstawicielstwo";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przedstawiæ";0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1
"przedstawienie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"przedwczesny";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przegl¹d";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przegrywaj¹c";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"przegrzaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
"przejaw";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przejawiaæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przejazd";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przej¹æ";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przejechaæ";0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przejmowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"przejœcie";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przejœciowy";3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przejœæ";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"przekaz";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przekazaæ";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"przekazywaæ";0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
"przekleñstwo";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"przek³adaæ";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przekonaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"przekonanie";0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0
"przekraczaæ";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"prze³amywaæ";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"prze³¹czyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"prze³om";0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"prze³o¿ony";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"prze³o¿yæ";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0
"przemia³";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przemian";0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"przemiana";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przemieniaæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przemilczeæ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"przemyœleæ";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przeniesienie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"przenosiæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przepiêkny";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"przepis";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"przepisowy";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"przeprowadziæ";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"przerywaæ";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przerywaj¹c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"przerzuciæ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"przesiewaæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przeskoczyæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"przes³aæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"przestawaæ";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przestrzegaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"przestrzeñ";0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
"przesuniêcie";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"przeszkadzaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"przeszkoda";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przeszliœmy";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"przetestowaæ";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"przetrenowaæ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przetrwaæ";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"przetrwa³";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przetrwa³y";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przetrzeæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"przetwarzaæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"przetworzyæ";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"przewa¿aæ";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przewidywaæ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"przewidywanie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
"przewidzieæ";0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
"przewiewny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"przewinienie";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"przewlek³y";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przewodni";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"przewodnicz¹cy";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"przewodniczy";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"przewrót";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"przeze";0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"przeznaczenie";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przeznaczyæ";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"przezornoœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"prze¿ycie";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"prze¿yæ";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"przodek";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przodownik";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przód";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"przybieg³a";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przybieraæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"przychodziæ";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"przyczyniaæ";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyczyniæ";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyczynowoskutkowe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"przyczynowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"przydatny";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"przygl¹daj¹c";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przygoda";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"przygotowaæ";0;0;3;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"przygotowanie";1;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przygotowawczy";4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przygotowuj¹c";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przygotowywaæ";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyjació³mi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"przyjazd";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"przyjazny";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyjaŸnie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"przyj¹æ";0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyjechaæ";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"przyjemniej";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyjemnoœæ";0;1;3;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"przyjemny";0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"przyjmowaæ";1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyk³ad";0;1;0;0;0;5;8;4;0;0;0;0;0;1;2;1;0;0;0;0
"przyk³adaæ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyk³adowy";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"przykry";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"przylegaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"przymocowaæ";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przynajmniej";1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"przynieœæ";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przynosiæ";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przypadaæ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przypadek";2;1;1;9;0;0;3;2;0;0;1;0;1;1;1;0;0;0;0;0
"przypisaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"przypisywaæ";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przypominaæ";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przypomnieæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyrodniczy";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyrost";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyspieszenie";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przysta³o";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"przystawiæ";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyst¹piæ";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przystosowawczy";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyswajaæ";0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przysz³oœæ";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"przywodziæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"przywo³aæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyznaæ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"przyzwyczaiæ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyzwyczajaæ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"psalm";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"psa³terium";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pseudorealizmu";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"psychiczny";1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"psychika";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"psychospo³eczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"publicznoœæ";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"publiczny";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"publikacja";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0
"puchar";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"pud³o";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"pulsometr";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"punkt";0;0;0;1;0;0;2;1;0;0;0;1;0;0;0;0;1;0;0;0
"pusty";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"pustynia";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"puœciæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"pwhr";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pytanie";0;0;1;1;0;1;2;2;0;0;0;0;1;0;1;1;0;0;0;0
"pzpn";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"rachmaninow";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"racjonalny";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"raczej";0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"rada";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"radeon";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"radeonów";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"radomia";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rados³aw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"radoœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"radowaæ";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"raj";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"rama";0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;1;0;0;0;0
"ramiê";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ramka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"rankingowy";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"rano";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rap";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rapsod";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ras";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"rasa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"ravel";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"raz";0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
"razem";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"reagowaæ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"reakcja";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"real";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"realista";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"realistyczny";0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"realizacja";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"realizm";0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"realizowaæ";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"realny";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"recytatyw";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"red";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"redakcja";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"redukcja";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"redukowaæ";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"referencyjnoœci";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"referentu";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"refleks";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"refleksja";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"regeneracja";3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"regenerowaæ";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"regularny";1;2;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"regulowaæ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"regu³a";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"rekomendowaæ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"rekompensata";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"rekonstrukcja";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"relacja";0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
"religia";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"religijny";0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"remis";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"renesans";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"repertuar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"reprezentacja";0;0;0;0;0;0;40;0;1;0;5;1;0;0;0;0;0;0;0;0
"reprezentacjireprezentacja";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"reprezentacyjny";0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
"reprezentamenem";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"reprezentamenów";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"reprezentowaæ";0;0;0;0;0;0;12;0;0;0;2;0;0;0;0;0;0;0;0;0
"retoryczny";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"rewelacyjny";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"rewizja";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"rewolucja";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"rezerwa";1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rezonansowy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rezultat";4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"rêczny";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"rêka";0;0;0;0;1;0;0;0;0;0;2;0;2;0;0;3;0;0;0;0
